id,age,gender,income,logincome,debt,love,nocheating,money,paypercent,logpaypercent
2251,21,male,12440.03126,9.428674879,yesdebt,10,1,2,79,4.369447852
2252,20,male,17554.68264,9.77307601,yesdebt,10,10,1,27,3.295836866
2253,26,female,14628.39044,9.59071947,nodebt,10,10,5,81,4.394449155
2254,19,male,11121.79351,9.316661842,nodebt,6,6,7,51,3.931825633
2255,22,female,10856.021,9.292475136,yesdebt,10,10,6,5,1.609437912
2256,20,male,13378.02121,9.501368431,nodebt,2,10,9,17,2.833213344
2257,23,male,12170.66524,9.406783847,nodebt,10,10,4,87,4.465908119
2258,20,female,16076.97601,9.685143466,yesdebt,9,10,10,90,4.49980967
2259,26,male,23148.60229,10.04968968,yesdebt,10,10,10,40,3.688879454
2260,18,male,7559.721034,8.930589568,yesdebt,10,5,2,80,4.382026635
2261,24,female,23725.60423,10.07431009,nodebt,10,10,2,19,2.944438979
2262,24,male,18670.48798,9.834699373,yesdebt,7,4,7,25,3.218875825
2263,21,female,8033.095572,8.991325233,yesdebt,10,7,6,20,2.995732274
2264,19,female,12251.28732,9.413386298,yesdebt,10,7,2,75,4.317488114
2265,22,male,23810.93257,10.07790011,yesdebt,10,10,9,28,3.33220451
2266,23,female,26037.50823,10.1672934,yesdebt,3,10,1,96,4.564348191
2267,22,female,17287.61616,9.757745695,nodebt,10,10,5,20,2.995732274
2268,23,female,13498.94961,9.510367155,yesdebt,7,6,4,42,3.737669618
2269,19,female,1186.1898,5.226766582,nodebt,10,4,3,24,3.17805383
2270,27,male,1345.793166,5.845840811,nodebt,4,10,9,7,1.945910149
2271,24,male,19808.18632,9.893850582,nodebt,2,10,2,95,4.553876892
2272,23,male,17168.22907,9.750815808,nodebt,3,8,9,5,1.609437912
2273,27,male,22364.67823,10.01523813,yesdebt,10,10,5,98,4.584967479
2274,23,female,27348.88144,10.21643091,nodebt,4,10,1,23,3.135494216
2275,21,female,24078.36329,10.08906893,yesdebt,10,10,2,63,4.143134726
2276,26,male,11625.82757,9.360984417,yesdebt,8,1,6,5,1.609437912
2277,22,female,22671.79874,10.02887708,yesdebt,10,8,4,96,4.564348191
2278,18,female,10825.03109,9.289616425,yesdebt,10,10,5,36,3.583518938
2279,21,male,21404.89895,9.971375098,yesdebt,10,9,8,79,4.369447852
2280,25,male,26513.90678,10.18542466,nodebt,7,7,10,52,3.951243719
2281,20,male,15444.0912,9.644981763,nodebt,10,5,4,92,4.521788577
2282,26,female,21695.50903,9.984860561,yesdebt,10,5,3,32,3.465735903
2283,27,male,7472.146039,8.918937524,nodebt,10,10,10,25,3.218875825
2284,21,female,15080.0916,9.621130716,nodebt,10,7,6,77,4.343805422
2285,24,male,8074.820173,8.996505878,nodebt,10,10,2,17,2.833213344
2286,27,male,16296.7952,9.698723754,yesdebt,2,10,7,68,4.219507705
2287,26,male,10182.93359,9.22846842,yesdebt,10,10,8,50,3.912023005
2288,24,male,12196.03015,9.40886578,nodebt,10,5,9,13,2.564949357
2289,22,male,11172.36775,9.321198844,yesdebt,4,6,5,23,3.135494216
2290,26,female,12499.62515,9.433453935,nodebt,10,7,1,39,3.663561646
2291,20,male,8773.190065,9.079455767,yesdebt,10,10,10,42,3.737669618
2292,19,male,9723.760541,9.18232771,yesdebt,4,3,8,45,3.80666249
2293,18,male,12940.5415,9.468120414,nodebt,10,5,7,25,3.218875825
2294,22,male,24339.00804,10.09983561,nodebt,10,10,2,64,4.158883083
2295,23,female,25131.35366,10.1318715,yesdebt,8,3,10,39,3.663561646
2296,20,male,14760.45924,9.599707212,nodebt,10,10,6,14,2.63905733
2297,20,female,20009.81389,9.903978127,nodebt,10,10,7,82,4.406719247
2298,27,female,24149.42631,10.0920159,yesdebt,10,10,10,13,2.564949357
2299,26,male,9003.615576,9.105381506,nodebt,10,10,5,100,4.605170186
2300,26,female,12858.97816,9.461797536,yesdebt,10,10,7,70,4.248495242
2301,22,male,18688.4157,9.83565913,yesdebt,9,9,1,82,4.406719247
2302,20,male,20116.51323,9.90929631,yesdebt,10,4,1,85,4.442651256
2303,25,male,13089.46623,9.479563081,nodebt,10,10,8,87,4.465908119
2304,24,female,17127.60246,9.74844662,nodebt,10,10,8,24,3.17805383
2305,24,female,15655.43368,9.658573336,nodebt,10,10,8,91,4.510859507
2306,18,male,11258.47945,9.328876852,nodebt,6,10,7,17,2.833213344
2307,20,female,2680.174168,NA,yesdebt,10,10,8,7,1.945910149
2308,19,male,20087.70507,9.907863219,nodebt,10,1,4,36,3.583518938
2309,27,female,20514.80179,9.928901943,nodebt,10,3,8,11,2.397895273
2310,26,female,21745.11527,9.987144426,nodebt,2,8,10,32,3.465735903
2311,26,female,13232.57054,9.490436535,nodebt,10,3,7,36,3.583518938
2312,22,male,28856.97207,10.27010691,nodebt,10,8,4,18,2.890371758
2313,18,male,21761.56436,9.98790059,nodebt,10,10,3,80,4.382026635
2314,18,female,24950.07596,10.12463215,nodebt,5,10,9,58,4.060443011
2315,19,female,15446.87552,9.64516203,yesdebt,7,3,6,1,0
2316,24,male,8521.112625,NA,yesdebt,10,10,4,19,2.944438979
2317,22,female,23020.24304,10.04412924,yesdebt,10,10,5,81,4.394449155
2318,25,male,9515.415232,9.160668419,nodebt,8,10,9,68,4.219507705
2319,25,female,7066.796667,8.863162568,yesdebt,9,10,2,100,4.605170186
2320,26,male,11630.39371,9.361377098,nodebt,1,2,1,24,3.17805383
2321,21,female,29419.48433,10.28941247,nodebt,10,3,7,14,2.63905733
2322,24,male,2796.819957,NA,nodebt,4,10,2,13,2.564949357
2323,27,male,10076.91235,9.21800218,nodebt,5,6,2,11,2.397895273
2324,18,female,24975.67697,10.12565771,nodebt,1,10,8,39,3.663561646
2325,27,female,11419.23508,9.3430545,yesdebt,10,8,6,60,4.094344562
2326,21,female,24741.82478,10.1162504,yesdebt,10,10,10,16,2.772588722
2327,20,female,24887.42677,10.12211801,nodebt,10,10,5,10,2.302585093
2328,18,female,30691.7793,10.33175012,yesdebt,6,10,2,87,4.465908119
2329,23,female,21950.14055,9.996528822,yesdebt,10,9,6,45,3.80666249
2330,27,female,1369.046232,7.221869595,yesdebt,4,10,2,81,4.394449155
2331,22,male,1982.251496,NA,nodebt,10,10,10,37,3.610917913
2332,25,female,2945.924879,NA,yesdebt,10,10,9,36,3.583518938
2333,26,female,5454.530699,8.604201863,yesdebt,10,10,4,92,4.521788577
2334,19,male,2254.291407,NA,nodebt,10,4,9,52,3.951243719
2335,22,female,12059.31365,9.397592558,yesdebt,10,10,5,49,3.891820298
2336,21,male,4775.828167,8.471322676,yesdebt,10,9,8,33,3.496507561
2337,19,male,1858.181419,NA,yesdebt,10,4,3,38,3.63758616
2338,18,female,5098.66728,8.536734467,nodebt,9,6,4,27,3.295836866
2339,21,female,10672.8626,9.275459593,yesdebt,3,6,5,13,2.564949357
2340,24,male,13245.93534,9.491446018,yesdebt,6,1,10,21,3.044522438
2341,18,male,4607.183578,8.435372012,nodebt,6,10,6,52,3.951243719
2342,22,male,26597.70563,10.18858024,nodebt,10,10,2,68,4.219507705
2343,25,female,13425.9725,9.504946356,yesdebt,10,10,8,22,3.091042453
2344,25,male,22130.13132,10.00469537,nodebt,8,5,4,89,4.48863637
2345,21,male,20528.44319,9.929566676,yesdebt,10,2,4,78,4.356708827
2346,27,female,22098.69996,10.00327406,nodebt,10,10,6,61,4.110873864
2347,18,male,14140.37807,9.556789677,yesdebt,10,10,3,46,3.828641396
2348,18,female,15083.74764,9.621373128,nodebt,10,10,10,59,4.077537444
2349,25,male,5424.870456,8.598749299,nodebt,10,9,7,99,4.59511985
2350,24,male,20857.21777,9.945455343,yesdebt,4,9,7,67,4.204692619
2351,27,female,5777.429057,8.661714063,yesdebt,10,6,3,42,3.737669618
2352,20,female,19288.44486,9.867261484,yesdebt,7,10,3,28,3.33220451
2353,24,male,12564.70938,9.438647321,yesdebt,5,3,8,14,2.63905733
2354,25,female,1479.842694,7.299691073,yesdebt,7,4,8,47,3.850147602
2355,23,female,10628.18586,9.271264794,yesdebt,10,10,8,12,2.48490665
2356,26,female,18638.11793,9.832964114,nodebt,3,5,10,81,4.394449155
2357,27,male,9803.724187,9.190517612,yesdebt,10,10,4,54,3.988984047
2358,22,male,20975.18647,9.951095421,nodebt,2,10,5,40,3.688879454
2359,21,male,7078.961647,8.864882516,yesdebt,10,10,4,65,4.17438727
2360,27,male,14386.82115,9.574067869,nodebt,10,1,10,40,3.688879454
2361,20,male,1703.470151,7.440422715,yesdebt,9,10,2,17,2.833213344
2362,20,male,9801.029774,9.190242738,nodebt,10,2,5,51,3.931825633
2363,27,female,8102.392126,8.999914621,yesdebt,10,9,8,22,3.091042453
2364,24,female,10400.31481,9.249591355,yesdebt,10,10,9,14,2.63905733
2365,24,male,12955.90896,9.469307254,nodebt,10,6,3,20,2.995732274
2366,25,female,17435.18563,9.766245606,yesdebt,2,10,3,76,4.33073334
2367,26,male,10067.64255,9.217081852,yesdebt,10,6,9,52,3.951243719
2368,18,female,20557.47198,9.930979754,yesdebt,10,10,10,19,2.944438979
2369,20,female,7758.457439,8.95653881,yesdebt,7,1,3,37,3.610917913
2370,20,male,18661.98869,9.834244044,nodebt,10,10,9,56,4.025351691
2371,22,female,10837.24449,9.290744044,yesdebt,10,10,4,90,4.49980967
2372,23,female,30162.75378,10.31436312,yesdebt,10,5,10,6,1.791759469
2373,20,male,14394.76512,9.574619886,nodebt,4,10,2,85,4.442651256
2374,24,male,20728.16829,9.939248841,yesdebt,10,6,3,58,4.060443011
2375,19,male,21718.56196,9.985922564,yesdebt,5,2,6,94,4.543294782
2376,27,female,11001.91102,9.305824266,yesdebt,10,9,1,29,3.36729583
2377,25,female,19596.02135,9.883081832,yesdebt,10,1,8,7,1.945910149
2378,24,male,7971.497227,8.983627612,nodebt,1,10,2,34,3.526360525
2379,24,female,24081.75749,10.08920988,nodebt,4,10,7,45,3.80666249
2380,23,female,21928.32656,9.99553453,nodebt,6,10,7,37,3.610917913
2381,27,male,14613.72177,9.589716213,nodebt,10,9,3,21,3.044522438
2382,24,female,12445.64801,9.429126283,yesdebt,10,5,6,47,3.850147602
2383,21,male,3247.367194,8.085599853,yesdebt,6,10,6,51,3.931825633
2384,27,female,17461.5152,9.767754607,nodebt,6,10,5,72,4.276666119
2385,19,male,21415.03557,9.971848551,yesdebt,10,2,8,95,4.553876892
2386,21,female,6624.454129,8.798523252,yesdebt,10,2,1,20,2.995732274
2387,25,male,20281.71921,9.917475228,nodebt,10,10,8,80,4.382026635
2388,23,female,20907.25168,9.947851348,yesdebt,10,4,1,19,2.944438979
2389,19,female,29540.91504,10.29353153,yesdebt,10,1,10,20,2.995732274
2390,25,female,8377.661627,9.033324112,nodebt,10,10,7,72,4.276666119
2391,27,female,18086.01891,9.802894483,yesdebt,10,10,7,86,4.454347296
2392,25,male,2260.91242,NA,nodebt,10,4,7,26,3.258096538
2393,19,male,15957.06697,9.67765708,yesdebt,10,10,4,42,3.737669618
2394,24,female,20590.53716,9.932586888,yesdebt,10,10,4,18,2.890371758
2395,18,female,25225.90846,10.13562686,yesdebt,10,10,5,36,3.583518938
2396,21,male,6014.435599,8.701917792,yesdebt,10,3,4,83,4.418840608
2397,19,female,19347.16721,9.87030129,yesdebt,10,10,9,76,4.33073334
2398,19,female,14693.16891,9.595137965,yesdebt,3,6,9,5,1.609437912
2399,24,male,18203.60496,9.809374928,nodebt,10,10,4,23,3.135494216
2400,21,male,23695.04047,10.07302104,yesdebt,7,10,9,66,4.189654742
2401,26,female,15459.62474,9.645987049,yesdebt,10,10,2,29,3.36729583
2402,25,female,28486.52155,10.25718633,nodebt,10,10,8,53,3.970291914
2403,26,male,8549.099167,9.053581196,nodebt,10,4,1,22,3.091042453
2404,18,female,25673.79551,10.15322612,yesdebt,10,4,6,43,3.761200116
2405,20,female,24028.1489,10.08698129,nodebt,10,4,10,65,4.17438727
2406,26,male,2006.717608,7.604255636,yesdebt,2,4,7,22,3.091042453
2407,27,male,12328.44996,9.419664875,yesdebt,1,8,3,58,4.060443011
2408,24,female,5307.87478,8.576946804,nodebt,9,4,7,24,3.17805383
2409,20,female,23160.19405,10.05019031,nodebt,10,3,1,66,4.189654742
2410,23,female,29046.46547,10.27665208,nodebt,3,4,9,66,4.189654742
2411,19,female,9298.826413,NA,nodebt,9,4,4,55,4.007333185
2412,20,female,32479.84653,10.38837507,nodebt,10,3,4,55,4.007333185
2413,21,male,16134.13504,9.688692495,nodebt,10,10,9,52,3.951243719
2414,21,male,16098.83447,9.686502155,nodebt,10,6,1,98,4.584967479
2415,18,female,3837.658013,8.252617567,nodebt,10,10,9,63,4.143134726
2416,19,female,16034.43745,9.682494029,yesdebt,10,4,1,94,4.543294782
2417,19,female,10187.21783,9.228889059,yesdebt,3,6,4,5,1.609437912
2418,21,male,23048.53414,10.04535745,nodebt,10,5,3,79,4.369447852
2419,20,male,4118.724707,8.323298857,nodebt,9,4,1,37,3.610917913
2420,26,female,6608.335113,8.796087027,yesdebt,5,7,9,91,4.510859507
2421,26,male,18987.96642,9.851560711,nodebt,10,7,9,17,2.833213344
2422,18,male,14278.69454,9.566523813,nodebt,10,10,5,33,3.496507561
2423,21,male,12588.7473,9.440558623,yesdebt,2,10,3,81,4.394449155
2424,21,female,6543.091111,8.78616498,yesdebt,5,8,4,1,0
2425,27,female,18479.05798,9.824393369,nodebt,10,1,8,31,3.433987204
2426,27,female,10480.02673,9.257226509,nodebt,5,10,5,36,3.583518938
2427,23,male,13155.63891,9.48460576,yesdebt,8,10,10,80,4.382026635
2428,26,male,17127.8353,9.748460215,nodebt,8,7,3,100,4.605170186
2429,24,female,28591.97966,10.26088153,yesdebt,10,4,1,37,3.610917913
2430,27,male,14930.29492,9.611147644,nodebt,10,6,10,99,4.59511985
2431,22,female,6124.98396,8.720131417,nodebt,10,10,4,74,4.304065093
2432,23,male,11734.70517,9.370305984,yesdebt,5,10,6,2,0.693147181
2433,26,male,6857.65594,8.833120963,yesdebt,4,2,3,86,4.454347296
2434,18,male,19226.38679,9.864038927,yesdebt,10,8,2,23,3.135494216
2435,25,male,8685.461107,9.06940577,yesdebt,10,10,3,21,3.044522438
2436,21,female,11847.18597,9.379845648,yesdebt,10,7,9,6,1.791759469
2437,22,female,15219.91774,9.630360227,nodebt,4,10,9,6,1.791759469
2438,22,male,9878.435802,9.198109459,yesdebt,6,2,2,44,3.784189634
2439,27,female,14026.89591,9.548731902,nodebt,9,10,1,49,3.891820298
2440,27,male,9039.864924,9.109399511,nodebt,5,10,7,60,4.094344562
2441,20,male,16729.75296,9.724944027,yesdebt,10,4,2,83,4.418840608
2442,21,male,28924.55666,10.27244622,nodebt,10,10,3,96,4.564348191
2443,22,female,12282.73401,9.415949816,yesdebt,10,1,5,10,2.302585093
2444,25,male,19624.711,9.884544816,yesdebt,10,4,9,98,4.584967479
2445,19,female,5072.731261,8.531634662,nodebt,7,10,3,22,3.091042453
2446,27,male,13652.01616,9.521642494,yesdebt,10,10,1,19,2.944438979
2447,26,male,11468.04916,9.347320114,yesdebt,10,9,6,14,2.63905733
2448,20,female,19350.24952,9.870460593,nodebt,6,10,1,90,4.49980967
2449,20,male,15691.86236,9.660897536,nodebt,10,1,1,47,3.850147602
2450,21,male,15232.68032,9.63119842,yesdebt,10,7,10,89,4.48863637
2451,26,female,29088.16543,10.27808668,nodebt,4,9,3,55,4.007333185
2452,27,male,12974.26306,9.47072291,nodebt,10,6,4,54,3.988984047
2453,25,male,16135.01198,9.688746847,nodebt,9,10,9,12,2.48490665
2454,21,female,15454.44417,9.645651889,nodebt,10,10,9,48,3.871201011
2455,22,male,12315.41263,9.418606816,yesdebt,8,10,2,12,2.48490665
2456,25,female,22151.53262,10.00566197,nodebt,10,10,1,79,4.369447852
2457,20,male,21288.30687,9.965913228,yesdebt,10,2,6,30,3.401197382
2458,26,male,30736.81113,10.33321627,yesdebt,1,10,4,35,3.555348061
2459,26,male,15899.06512,9.674015589,nodebt,10,7,1,77,4.343805422
2460,18,female,17394.54472,9.763911914,yesdebt,10,10,5,67,4.204692619
2461,26,female,17968.87449,9.796396345,nodebt,8,3,7,6,1.791759469
2462,20,female,29790.34218,10.30193953,yesdebt,1,2,8,43,3.761200116
2463,24,male,10997.3353,9.305408277,yesdebt,10,10,1,49,3.891820298
2464,25,female,15485.35528,9.647650036,nodebt,4,8,5,55,4.007333185
2465,22,male,14503.37522,9.582136675,yesdebt,10,2,3,86,4.454347296
2466,23,female,7848.264123,8.968047656,yesdebt,1,10,7,49,3.891820298
2467,21,female,16024.34029,9.681864114,nodebt,10,10,2,96,4.564348191
2468,26,male,5679.912299,8.644691071,yesdebt,10,10,10,69,4.234106505
2469,18,female,7737.322407,8.953810964,yesdebt,10,10,8,55,4.007333185
2470,18,female,15688.81004,9.660703001,yesdebt,4,9,2,89,4.48863637
2471,22,male,26753.63051,10.19442546,yesdebt,4,8,7,74,4.304065093
2472,27,female,20230.29392,9.914936459,nodebt,6,10,4,29,3.36729583
2473,18,female,28791.3261,10.26782944,yesdebt,10,10,7,36,3.583518938
2474,25,female,8142.722487,9.004879861,nodebt,8,10,3,60,4.094344562
2475,27,male,24975.87542,10.12566565,nodebt,8,9,3,97,4.574710979
2476,22,female,28343.56402,10.25215526,nodebt,4,7,6,87,4.465908119
2477,25,female,7064.182813,8.862792622,yesdebt,2,10,6,17,2.833213344
2478,23,male,1798.927269,NA,yesdebt,10,10,2,22,3.091042453
2479,22,female,12839.69126,9.460296532,nodebt,10,10,9,68,4.219507705
2480,22,male,19881.3433,9.897537049,nodebt,4,7,8,17,2.833213344
2481,26,female,17754.57459,9.784398485,nodebt,4,10,4,24,3.17805383
2482,19,female,20629.44627,9.934474765,nodebt,3,9,5,93,4.532599493
2483,21,female,3943.011852,8.27970014,yesdebt,10,2,4,31,3.433987204
2484,20,male,9832.710757,9.193469939,yesdebt,10,10,4,18,2.890371758
2485,21,female,25037.17136,10.12811685,yesdebt,1,10,7,2,0.693147181
2486,23,male,15748.43972,9.664496574,yesdebt,10,10,9,17,2.833213344
2487,22,female,14457.5735,9.578973674,yesdebt,8,10,3,76,4.33073334
2488,21,male,17276.52568,9.757103962,nodebt,10,4,4,52,3.951243719
2489,18,male,23280.12505,10.05535527,nodebt,10,10,8,53,3.970291914
2490,22,male,2091.017478,NA,nodebt,3,3,1,78,4.356708827
2491,27,male,2226.528005,7.708198703,nodebt,4,2,1,45,3.80666249
2492,18,male,21130.21478,9.958459275,nodebt,4,10,4,74,4.304065093
2493,27,male,29434.40768,10.2899196,yesdebt,2,6,7,3,1.098612289
2494,20,male,14102.52697,9.554109278,nodebt,4,6,10,57,4.043051268
2495,25,male,10892.16765,9.295799246,nodebt,10,9,7,93,4.532599493
2496,19,female,14729.80411,9.597628211,nodebt,10,5,2,69,4.234106505
2497,21,male,9195.004254,9.1264156,yesdebt,10,10,5,44,3.784189634
2498,22,male,8295.503186,9.023468862,yesdebt,7,10,7,92,4.521788577
2499,26,female,5046.216401,8.526394014,nodebt,10,9,5,59,4.077537444
2500,26,female,18680.16538,9.835217565,nodebt,9,10,4,5,1.609437912
2501,20,female,15970.53783,9.678500918,yesdebt,10,10,9,90,4.49980967
2502,26,female,6911.492187,8.84094084,nodebt,10,10,10,23,3.135494216
2503,19,female,13599.89083,9.517817045,yesdebt,10,10,5,8,2.079441542
2504,19,female,18761.05474,9.839538444,nodebt,3,10,3,47,3.850147602
2505,21,male,8426.856252,9.039179058,nodebt,10,5,2,44,3.784189634
2506,25,male,6056.809151,8.708938398,nodebt,6,8,7,62,4.127134385
2507,27,female,16077.65592,9.685185756,yesdebt,10,10,6,75,4.317488114
2508,21,female,19068.64664,9.855800728,yesdebt,10,10,7,23,3.135494216
2509,20,female,7491.385678,8.921509063,yesdebt,10,9,8,62,4.127134385
2510,23,female,1112.519814,NA,yesdebt,10,10,7,92,4.521788577
2511,25,female,18857.31061,9.844655948,yesdebt,6,10,5,68,4.219507705
2512,21,female,10774.61858,9.284948516,yesdebt,10,7,9,92,4.521788577
2513,26,male,28588.45219,10.26075815,nodebt,3,10,3,82,4.406719247
2514,19,female,15883.9553,9.673064778,yesdebt,2,10,6,78,4.356708827
2515,24,male,23483.49879,10.06405327,nodebt,8,8,8,52,3.951243719
2516,21,male,18216.38548,9.810076769,yesdebt,10,5,3,6,1.791759469
2517,19,female,14344.94435,9.571152849,nodebt,10,10,8,88,4.477336814
2518,26,female,24138.13051,10.09154805,yesdebt,10,8,8,11,2.397895273
2519,25,female,20200.19413,9.913447494,yesdebt,4,8,5,98,4.584967479
2520,25,female,14606.82611,9.58924424,nodebt,8,3,8,30,3.401197382
2521,22,male,24410.7421,10.10277856,nodebt,10,9,8,41,3.713572067
2522,18,female,26821.01326,10.19694094,nodebt,2,8,10,53,3.970291914
2523,18,female,17426.85687,9.765767793,yesdebt,10,10,9,92,4.521788577
2524,27,female,22573.3139,10.02452369,nodebt,10,4,6,21,3.044522438
2525,24,male,8051.886451,8.993661685,nodebt,8,10,7,84,4.430816799
2526,23,female,21363.66874,9.969447036,nodebt,10,10,8,97,4.574710979
2527,21,male,16981.2978,9.739867888,yesdebt,5,10,7,75,4.317488114
2528,25,male,25838.37122,10.15961592,yesdebt,10,9,10,85,4.442651256
2529,24,female,15810.34003,9.668419437,yesdebt,10,10,3,93,4.532599493
2530,22,male,15085.11405,9.621463712,yesdebt,1,5,7,27,3.295836866
2531,22,male,4639.428026,8.442346367,yesdebt,3,5,3,67,4.204692619
2532,22,female,21456.83872,9.973798695,nodebt,10,7,4,16,2.772588722
2533,23,male,19189.5646,9.8621219,nodebt,10,10,1,92,4.521788577
2534,20,female,15679.32606,9.660098312,nodebt,4,10,1,88,4.477336814
2535,27,male,16821.20289,9.730395446,yesdebt,10,6,4,46,3.828641396
2536,18,female,13521.45619,9.51203305,nodebt,10,10,4,91,4.510859507
2537,18,male,15022.32645,9.617292803,nodebt,10,10,3,59,4.077537444
2538,27,female,22121.28293,10.00429545,nodebt,10,10,5,6,1.791759469
2539,18,male,22510.33313,10.02172973,nodebt,7,5,5,63,4.143134726
2540,27,male,8276.459924,9.021170611,nodebt,9,10,9,73,4.290459441
2541,25,female,5806.558724,8.666743372,nodebt,10,10,2,46,3.828641396
2542,21,male,19334.73685,9.869658594,yesdebt,10,10,10,95,4.553876892
2543,21,female,5724.602433,8.652528382,yesdebt,3,10,8,68,4.219507705
2544,21,male,14606.32595,9.589209998,nodebt,7,10,9,94,4.543294782
2545,27,male,17840.80268,9.789243398,nodebt,10,10,1,40,3.688879454
2546,25,female,18951.92429,9.849660751,yesdebt,10,5,5,38,3.63758616
2547,19,female,17690.47328,9.780781541,nodebt,10,5,1,86,4.454347296
2548,23,female,15632.78898,9.657125845,yesdebt,6,6,10,9,2.197224577
2549,18,male,19134.50113,9.859248327,nodebt,5,3,2,80,4.382026635
2550,26,female,24240.68516,10.09578771,yesdebt,10,8,6,16,2.772588722
2551,20,male,15914.27952,9.674972068,yesdebt,10,10,3,33,3.496507561
2552,26,male,18518.42931,9.826521694,yesdebt,5,10,1,52,3.951243719
2553,23,female,16798.87586,9.72906725,yesdebt,4,10,8,25,3.218875825
2554,18,female,25396.63929,10.14237213,nodebt,10,4,2,29,3.36729583
2555,22,male,26267.81986,10.17609989,yesdebt,10,10,10,28,3.33220451
2556,21,male,9410.058777,9.149534479,yesdebt,6,4,3,64,4.158883083
2557,19,female,30853.07988,10.33699186,nodebt,10,10,5,26,3.258096538
2558,19,female,23122.07527,10.04854308,nodebt,5,8,5,97,4.574710979
2559,21,male,13361.08344,9.50010154,yesdebt,10,10,8,8,2.079441542
2560,22,male,6253.427948,8.740885064,nodebt,10,10,6,64,4.158883083
2561,21,female,17128.91212,9.748523082,yesdebt,6,10,9,65,4.17438727
2562,25,female,30764.35619,10.33411203,nodebt,10,9,1,16,2.772588722
2563,26,female,17399.06187,9.764171568,yesdebt,10,10,7,69,4.234106505
2564,21,female,10147.57291,9.224989834,yesdebt,10,10,2,53,3.970291914
2565,22,female,18338.0268,9.81673215,yesdebt,1,3,3,34,3.526360525
2566,18,female,10444.77056,9.253856708,yesdebt,4,10,1,37,3.610917913
2567,24,female,11332.6817,9.335446017,nodebt,1,10,5,1,0
2568,22,female,12657.31787,9.445990815,yesdebt,9,7,3,95,4.553876892
2569,24,female,25668.15723,10.15300648,yesdebt,10,10,1,19,2.944438979
2570,21,female,8384.987881,9.034198229,yesdebt,10,10,6,53,3.970291914
2571,20,female,9352.978073,9.143450082,yesdebt,6,4,3,39,3.663561646
2572,22,female,31469.31552,10.35676824,yesdebt,10,6,5,63,4.143134726
2573,21,female,16881.49197,9.733973151,nodebt,10,10,1,18,2.890371758
2574,27,male,16790.86828,9.728590463,yesdebt,10,10,2,54,3.988984047
2575,27,female,10193.28387,9.229484339,nodebt,10,4,9,6,1.791759469
2576,18,female,11136.15072,9.317951917,nodebt,10,5,8,64,4.158883083
2577,24,male,6769.928623,8.820245823,yesdebt,10,10,9,30,3.401197382
2578,26,female,21835.99151,9.991314874,nodebt,10,3,7,65,4.17438727
2579,26,male,24119.09678,10.0907592,yesdebt,7,2,4,53,3.970291914
2580,25,male,16292.73926,9.698474844,yesdebt,10,10,8,93,4.532599493
2581,18,male,24210.98793,10.09456186,nodebt,2,10,1,89,4.48863637
2582,22,male,17799.1502,9.786905994,yesdebt,8,7,10,51,3.931825633
2583,18,female,12886.5191,9.463937013,nodebt,10,10,5,76,4.33073334
2584,23,male,4990.429246,8.515277206,nodebt,9,7,2,54,3.988984047
2585,23,female,24975.76536,10.12566125,nodebt,1,10,8,41,3.713572067
2586,25,female,7049.916798,8.860771094,nodebt,2,8,7,29,3.36729583
2587,19,female,20346.84533,9.920681158,yesdebt,10,10,6,43,3.761200116
2588,22,female,13987.67229,9.54593167,yesdebt,8,10,1,10,2.302585093
2589,21,male,12795.50022,9.456848843,yesdebt,3,7,2,73,4.290459441
2590,25,male,8043.272318,8.992591284,nodebt,10,7,2,23,3.135494216
2591,20,female,6712.479949,8.811723752,yesdebt,10,10,8,94,4.543294782
2592,21,male,12506.98027,9.434042189,nodebt,2,10,5,48,3.871201011
2593,26,female,11270.48926,9.329943019,nodebt,8,10,2,81,4.394449155
2594,24,female,19049.92358,9.854818369,nodebt,10,10,10,99,4.59511985
2595,26,female,21663.52901,9.983385435,yesdebt,7,2,5,31,3.433987204
2596,18,male,14379.9275,9.573588589,yesdebt,8,10,9,84,4.430816799
2597,26,female,31899.95919,10.37036001,nodebt,10,10,2,39,3.663561646
2598,25,female,9861.568167,9.196400478,nodebt,10,2,7,91,4.510859507
2599,24,male,7919.51565,8.977085328,yesdebt,10,10,6,7,1.945910149
2600,19,male,16623.01091,9.718543214,yesdebt,8,7,2,90,4.49980967
2601,23,female,23038.14467,10.04490659,yesdebt,5,4,1,2,0.693147181
2602,19,female,8112.790641,9.001197187,yesdebt,7,10,7,35,3.555348061
2603,25,female,19778.98197,9.892375136,yesdebt,10,10,8,12,2.48490665
2604,27,male,18249.63384,9.811900295,yesdebt,10,10,8,59,4.077537444
2605,26,female,9158.814497,9.122472028,nodebt,10,10,9,70,4.248495242
2606,27,male,22696.17089,10.02995151,nodebt,2,3,3,26,3.258096538
2607,27,female,9970.803219,9.207416423,yesdebt,4,9,2,17,2.833213344
2608,21,female,13822.14328,9.53402717,nodebt,10,6,6,18,2.890371758
2609,22,female,17543.56527,9.772442511,yesdebt,10,3,8,53,3.970291914
2610,24,female,30492.42748,10.32523365,nodebt,10,1,10,93,4.532599493
2611,19,female,3653.996761,8.203576851,nodebt,10,10,3,50,3.912023005
2612,21,male,5913.102554,8.68492594,nodebt,10,2,4,13,2.564949357
2613,19,male,2498.026708,7.823256382,yesdebt,1,10,8,84,4.430816799
